dataset_name,table_name,column_name,table_description,column_description
CC_I2O_DATA_STG,ad_sp_campaign_report,attributedconversions7dsamesku,"""Stage table focused on ad sp campaign highlighted by fields such as geographic region, sales marketplace, reporting period.""",Attributedconversions7dsamesku
CC_I2O_DATA_STG,ad_sp_campaign_report,attributedunitsordered7dsamesku,"""Stage table focused on ad sp campaign highlighted by fields such as geographic region, sales marketplace, reporting period.""",Attributedunitsordered7dsamesku
CC_I2O_DATA_STG,ad_sp_campaign_report,attributedconversions1dsamesku,"""Stage table focused on ad sp campaign highlighted by fields such as geographic region, sales marketplace, reporting period.""",Attributedconversions1dsamesku
CC_I2O_DATA_STG,ad_sp_campaign_report,attributedunitsordered7d,"""Stage table focused on ad sp campaign highlighted by fields such as geographic region, sales marketplace, reporting period.""",Attributedunitsordered7d
CC_I2O_DATA_STG,ad_sp_campaign_report,attributedsales7dsamesku,"""Stage table focused on ad sp campaign highlighted by fields such as geographic region, sales marketplace, reporting period.""",Attributedsales7dsamesku
CC_I2O_DATA_STG,ad_sp_campaign_report,attributedsales30dsamesku,"""Stage table focused on ad sp campaign highlighted by fields such as geographic region, sales marketplace, reporting period.""",Attributedsales30dsamesku
CC_I2O_DATA_STG,ad_sp_campaign_report,attributedunitsordered1d,"""Stage table focused on ad sp campaign highlighted by fields such as geographic region, sales marketplace, reporting period.""",Attributedunitsordered1d
CC_I2O_DATA_STG,ad_sp_campaign_report,attributedconversions30dsamesku,"""Stage table focused on ad sp campaign highlighted by fields such as geographic region, sales marketplace, reporting period.""",Attributedconversions30dsamesku
CC_I2O_DATA_STG,ad_sp_campaign_report,attributedunitsordered30dsamesku,"""Stage table focused on ad sp campaign highlighted by fields such as geographic region, sales marketplace, reporting period.""",Attributedunitsordered30dsamesku
CC_I2O_DATA_STG,ad_sp_campaign_report,account,"""Stage table focused on ad sp campaign highlighted by fields such as geographic region, sales marketplace, reporting period.""",Account
CC_I2O_DATA_STG,ad_sp_campaign_report,period,"""Stage table focused on ad sp campaign highlighted by fields such as geographic region, sales marketplace, reporting period.""",Reporting period
CC_I2O_DATA_STG,ad_sp_campaign_report,profilename,"""Stage table focused on ad sp campaign highlighted by fields such as geographic region, sales marketplace, reporting period.""",Profilename
CC_I2O_DATA_STG,ad_sp_campaign_report,load_id,"""Stage table focused on ad sp campaign highlighted by fields such as geographic region, sales marketplace, reporting period.""",Unique identifier for load
CC_I2O_DATA_STG,ad_sp_campaign_report,marketplace,"""Stage table focused on ad sp campaign highlighted by fields such as geographic region, sales marketplace, reporting period.""",Sales marketplace
CC_I2O_DATA_STG,ad_sp_keyword_report,profile_id,"""Stage table focused on ad sp keyword highlighted by fields such as geographic region, sales marketplace, reporting period.""",Unique identifier for profile
CC_I2O_DATA_STG,ad_sp_keyword_report,profile_name,"""Stage table focused on ad sp keyword highlighted by fields such as geographic region, sales marketplace, reporting period.""",Profile name
CC_I2O_DATA_STG,ad_sp_keyword_report,adgroup_id,"""Stage table focused on ad sp keyword highlighted by fields such as geographic region, sales marketplace, reporting period.""",Unique identifier for adgroup
CC_I2O_DATA_STG,ad_sp_keyword_report,adgroup_name,"""Stage table focused on ad sp keyword highlighted by fields such as geographic region, sales marketplace, reporting period.""",Adgroup name
CC_I2O_DATA_STG,ad_sp_keyword_report,keyword_id,"""Stage table focused on ad sp keyword highlighted by fields such as geographic region, sales marketplace, reporting period.""",Unique identifier for keyword
CC_I2O_DATA_STG,ad_sp_keyword_report,keyword_text,"""Stage table focused on ad sp keyword highlighted by fields such as geographic region, sales marketplace, reporting period.""",Keyword text
CC_I2O_DATA_STG,ad_sp_keyword_report,match_type,"""Stage table focused on ad sp keyword highlighted by fields such as geographic region, sales marketplace, reporting period.""",Match type
CC_I2O_DATA_STG,ad_sp_keyword_report,campaign_id,"""Stage table focused on ad sp keyword highlighted by fields such as geographic region, sales marketplace, reporting period.""",Unique identifier for campaign
CC_I2O_DATA_STG,ad_sp_keyword_report,campaign_name,"""Stage table focused on ad sp keyword highlighted by fields such as geographic region, sales marketplace, reporting period.""",Campaign name
CC_I2O_DATA_STG,ad_sp_keyword_report,impressions,"""Stage table focused on ad sp keyword highlighted by fields such as geographic region, sales marketplace, reporting period.""",Impressions metric
CC_I2O_DATA_STG,ad_sp_keyword_report,clicks,"""Stage table focused on ad sp keyword highlighted by fields such as geographic region, sales marketplace, reporting period.""",Clicks metric
CC_I2O_DATA_STG,ad_sp_keyword_report,cost,"""Stage table focused on ad sp keyword highlighted by fields such as geographic region, sales marketplace, reporting period.""",Metric amount metric
CC_I2O_DATA_STG,ad_sp_keyword_report,attributed_units_ordered_1d_samesku,"""Stage table focused on ad sp keyword highlighted by fields such as geographic region, sales marketplace, reporting period.""",Attributed units ordered 1d samesku
CC_I2O_DATA_STG,ad_sp_keyword_report,attributed_units_ordered_7d_samesku,"""Stage table focused on ad sp keyword highlighted by fields such as geographic region, sales marketplace, reporting period.""",Attributed units ordered 7d samesku
CC_I2O_DATA_STG,ad_sp_keyword_report,attributed_units_ordered_14d_samesku,"""Stage table focused on ad sp keyword highlighted by fields such as geographic region, sales marketplace, reporting period.""",Attributed units ordered 14d samesku
CC_I2O_DATA_STG,ad_sp_keyword_report,attributed_units_ordered_30d_samesku,"""Stage table focused on ad sp keyword highlighted by fields such as geographic region, sales marketplace, reporting period.""",Attributed units ordered 30d samesku
CC_I2O_DATA_STG,ad_sp_keyword_report,attributed_units_ordered_1d,"""Stage table focused on ad sp keyword highlighted by fields such as geographic region, sales marketplace, reporting period.""",Attributed units ordered 1d
CC_I2O_DATA_STG,ad_sp_keyword_report,attributed_units_ordered_7d,"""Stage table focused on ad sp keyword highlighted by fields such as geographic region, sales marketplace, reporting period.""",Attributed units ordered 7d
CC_I2O_DATA_STG,ad_sp_keyword_report,attributed_units_ordered_14d,"""Stage table focused on ad sp keyword highlighted by fields such as geographic region, sales marketplace, reporting period.""",Attributed units ordered 14d
CC_I2O_DATA_STG,ad_sp_keyword_report,attributed_units_ordered_30d,"""Stage table focused on ad sp keyword highlighted by fields such as geographic region, sales marketplace, reporting period.""",Attributed units ordered 30d
CC_I2O_DATA_STG,ad_sp_keyword_report,attributed_sales_1d,"""Stage table focused on ad sp keyword highlighted by fields such as geographic region, sales marketplace, reporting period.""",Attributed sales 1d
CC_I2O_DATA_STG,ad_sp_keyword_report,attributed_sales_7d,"""Stage table focused on ad sp keyword highlighted by fields such as geographic region, sales marketplace, reporting period.""",Attributed sales 7d
CC_I2O_DATA_STG,ad_sp_keyword_report,attributed_sales_14d,"""Stage table focused on ad sp keyword highlighted by fields such as geographic region, sales marketplace, reporting period.""",Attributed sales 14d
CC_I2O_DATA_STG,ad_sp_keyword_report,attributed_sales_30d,"""Stage table focused on ad sp keyword highlighted by fields such as geographic region, sales marketplace, reporting period.""",Attributed sales 30d
CC_I2O_DATA_STG,ad_sp_keyword_report,attributed_sales_1d_samesku,"""Stage table focused on ad sp keyword highlighted by fields such as geographic region, sales marketplace, reporting period.""",Attributed sales 1d samesku
CC_I2O_DATA_STG,ad_sp_keyword_report,attributed_sales_7d_samesku,"""Stage table focused on ad sp keyword highlighted by fields such as geographic region, sales marketplace, reporting period.""",Attributed sales 7d samesku
CC_I2O_DATA_STG,ad_sp_keyword_report,attributed_sales_14d_samesku,"""Stage table focused on ad sp keyword highlighted by fields such as geographic region, sales marketplace, reporting period.""",Attributed sales 14d samesku
CC_I2O_DATA_STG,ad_sp_keyword_report,attributed_sales_30d_samesku,"""Stage table focused on ad sp keyword highlighted by fields such as geographic region, sales marketplace, reporting period.""",Attributed sales 30d samesku
CC_I2O_DATA_STG,ad_sp_keyword_report,attributed_conversions_1d,"""Stage table focused on ad sp keyword highlighted by fields such as geographic region, sales marketplace, reporting period.""",Attributed conversions 1d
CC_I2O_DATA_STG,ad_sp_keyword_report,attributed_conversions_7d,"""Stage table focused on ad sp keyword highlighted by fields such as geographic region, sales marketplace, reporting period.""",Attributed conversions 7d
CC_I2O_DATA_STG,ad_sp_keyword_report,attributed_conversions_14d,"""Stage table focused on ad sp keyword highlighted by fields such as geographic region, sales marketplace, reporting period.""",Attributed conversions 14d
CC_I2O_DATA_STG,ad_sp_keyword_report,attributed_conversions_30d,"""Stage table focused on ad sp keyword highlighted by fields such as geographic region, sales marketplace, reporting period.""",Attributed conversions 30d
CC_I2O_DATA_STG,ad_sp_keyword_report,attributed_conversions_1d_samesku,"""Stage table focused on ad sp keyword highlighted by fields such as geographic region, sales marketplace, reporting period.""",Attributed conversions 1d samesku
CC_I2O_DATA_STG,ad_sp_keyword_report,attributed_conversions_7d_samesku,"""Stage table focused on ad sp keyword highlighted by fields such as geographic region, sales marketplace, reporting period.""",Attributed conversions 7d samesku
CC_I2O_DATA_STG,ad_sp_keyword_report,attributed_conversions_30d_samesku,"""Stage table focused on ad sp keyword highlighted by fields such as geographic region, sales marketplace, reporting period.""",Attributed conversions 30d samesku
CC_I2O_DATA_STG,ad_sp_keyword_report,attributed_conversions_14d_samesku,"""Stage table focused on ad sp keyword highlighted by fields such as geographic region, sales marketplace, reporting period.""",Attributed conversions 14d samesku
CC_I2O_DATA_STG,ad_sp_keyword_report,period,"""Stage table focused on ad sp keyword highlighted by fields such as geographic region, sales marketplace, reporting period.""",Reporting period
CC_I2O_DATA_STG,ad_sp_keyword_report,scrape_date,"""Stage table focused on ad sp keyword highlighted by fields such as geographic region, sales marketplace, reporting period.""",Scrape date
CC_I2O_DATA_STG,ad_sp_keyword_report,reporting_range,"""Stage table focused on ad sp keyword highlighted by fields such as geographic region, sales marketplace, reporting period.""",Reporting range
CC_I2O_DATA_STG,ad_sp_keyword_report,region,"""Stage table focused on ad sp keyword highlighted by fields such as geographic region, sales marketplace, reporting period.""",Geographic region
CC_I2O_DATA_STG,ad_sp_keyword_report,marketplace,"""Stage table focused on ad sp keyword highlighted by fields such as geographic region, sales marketplace, reporting period.""",Sales marketplace
CC_I2O_DATA_STG,ad_sp_keyword_report,account,"""Stage table focused on ad sp keyword highlighted by fields such as geographic region, sales marketplace, reporting period.""",Account
CC_I2O_DATA_STG,ad_sp_keyword_report,source_system_id,"""Stage table focused on ad sp keyword highlighted by fields such as geographic region, sales marketplace, reporting period.""",Unique identifier for source system
CC_I2O_DATA_STG,ad_sp_keyword_report,load_id,"""Stage table focused on ad sp keyword highlighted by fields such as geographic region, sales marketplace, reporting period.""",Unique identifier for load
CC_I2O_DATA_STG,ad_sp_keyword_search_term_report,profile_id,"""Stage table focused on ad sp keyword search term highlighted by fields such as geographic region, sales marketplace, reporting period.""",Unique identifier for profile
CC_I2O_DATA_STG,ad_sp_keyword_search_term_report,profile_name,"""Stage table focused on ad sp keyword search term highlighted by fields such as geographic region, sales marketplace, reporting period.""",Profile name
CC_I2O_DATA_STG,ad_sp_keyword_search_term_report,campaign_name,"""Stage table focused on ad sp keyword search term highlighted by fields such as geographic region, sales marketplace, reporting period.""",Campaign name
CC_I2O_DATA_STG,ad_sp_keyword_search_term_report,campaign_id,"""Stage table focused on ad sp keyword search term highlighted by fields such as geographic region, sales marketplace, reporting period.""",Unique identifier for campaign
CC_I2O_DATA_STG,ad_sp_keyword_search_term_report,adgroup_name,"""Stage table focused on ad sp keyword search term highlighted by fields such as geographic region, sales marketplace, reporting period.""",Adgroup name
CC_I2O_DATA_STG,ad_sp_keyword_search_term_report,adgroup_id,"""Stage table focused on ad sp keyword search term highlighted by fields such as geographic region, sales marketplace, reporting period.""",Unique identifier for adgroup
CC_I2O_DATA_STG,ad_sp_keyword_search_term_report,keyword_id,"""Stage table focused on ad sp keyword search term highlighted by fields such as geographic region, sales marketplace, reporting period.""",Unique identifier for keyword
CC_I2O_DATA_STG,ad_sp_keyword_search_term_report,keyword_text,"""Stage table focused on ad sp keyword search term highlighted by fields such as geographic region, sales marketplace, reporting period.""",Keyword text
CC_I2O_DATA_STG,ad_sp_keyword_search_term_report,match_type,"""Stage table focused on ad sp keyword search term highlighted by fields such as geographic region, sales marketplace, reporting period.""",Match type
CC_I2O_DATA_STG,ad_sp_keyword_search_term_report,impressions,"""Stage table focused on ad sp keyword search term highlighted by fields such as geographic region, sales marketplace, reporting period.""",Impressions metric
CC_I2O_DATA_STG,ad_sp_keyword_search_term_report,clicks,"""Stage table focused on ad sp keyword search term highlighted by fields such as geographic region, sales marketplace, reporting period.""",Clicks metric
CC_I2O_DATA_STG,ad_sp_keyword_search_term_report,cost,"""Stage table focused on ad sp keyword search term highlighted by fields such as geographic region, sales marketplace, reporting period.""",Metric amount metric
CC_I2O_DATA_STG,ad_sp_keyword_search_term_report,query,"""Stage table focused on ad sp keyword search term highlighted by fields such as geographic region, sales marketplace, reporting period.""",Query
CC_I2O_DATA_STG,ad_sp_keyword_search_term_report,attributed_conversions_1d,"""Stage table focused on ad sp keyword search term highlighted by fields such as geographic region, sales marketplace, reporting period.""",Attributed conversions 1d
CC_I2O_DATA_STG,ad_sp_keyword_search_term_report,attributed_conversions_7d,"""Stage table focused on ad sp keyword search term highlighted by fields such as geographic region, sales marketplace, reporting period.""",Attributed conversions 7d
CC_I2O_DATA_STG,ad_sp_keyword_search_term_report,attributed_conversions_14d,"""Stage table focused on ad sp keyword search term highlighted by fields such as geographic region, sales marketplace, reporting period.""",Attributed conversions 14d
CC_I2O_DATA_STG,ad_sp_keyword_search_term_report,attributed_conversions_30d,"""Stage table focused on ad sp keyword search term highlighted by fields such as geographic region, sales marketplace, reporting period.""",Attributed conversions 30d
CC_I2O_DATA_STG,ad_sp_keyword_search_term_report,attributed_conversions_1d_samesku,"""Stage table focused on ad sp keyword search term highlighted by fields such as geographic region, sales marketplace, reporting period.""",Attributed conversions 1d samesku
CC_I2O_DATA_STG,ad_sp_keyword_search_term_report,attributed_conversions_7d_samesku,"""Stage table focused on ad sp keyword search term highlighted by fields such as geographic region, sales marketplace, reporting period.""",Attributed conversions 7d samesku
CC_I2O_DATA_STG,ad_sp_keyword_search_term_report,attributed_conversions_14d_samesku,"""Stage table focused on ad sp keyword search term highlighted by fields such as geographic region, sales marketplace, reporting period.""",Attributed conversions 14d samesku
CC_I2O_DATA_STG,ad_sp_keyword_search_term_report,attributed_conversions_30d_samesku,"""Stage table focused on ad sp keyword search term highlighted by fields such as geographic region, sales marketplace, reporting period.""",Attributed conversions 30d samesku
CC_I2O_DATA_STG,ad_sp_keyword_search_term_report,attributed_units_ordered_1d,"""Stage table focused on ad sp keyword search term highlighted by fields such as geographic region, sales marketplace, reporting period.""",Attributed units ordered 1d
CC_I2O_DATA_STG,ad_sp_keyword_search_term_report,attributed_units_ordered_7d,"""Stage table focused on ad sp keyword search term highlighted by fields such as geographic region, sales marketplace, reporting period.""",Attributed units ordered 7d
CC_I2O_DATA_STG,ad_sp_keyword_search_term_report,attributed_units_ordered_14d,"""Stage table focused on ad sp keyword search term highlighted by fields such as geographic region, sales marketplace, reporting period.""",Attributed units ordered 14d
CC_I2O_DATA_STG,ad_sp_keyword_search_term_report,attributed_units_ordered_30d,"""Stage table focused on ad sp keyword search term highlighted by fields such as geographic region, sales marketplace, reporting period.""",Attributed units ordered 30d
CC_I2O_DATA_STG,ad_sp_keyword_search_term_report,attributed_sales_1d,"""Stage table focused on ad sp keyword search term highlighted by fields such as geographic region, sales marketplace, reporting period.""",Attributed sales 1d
CC_I2O_DATA_STG,ad_sp_keyword_search_term_report,attributed_sales_7d,"""Stage table focused on ad sp keyword search term highlighted by fields such as geographic region, sales marketplace, reporting period.""",Attributed sales 7d
CC_I2O_DATA_STG,ad_sp_keyword_search_term_report,attributed_sales_14d,"""Stage table focused on ad sp keyword search term highlighted by fields such as geographic region, sales marketplace, reporting period.""",Attributed sales 14d
CC_I2O_DATA_STG,ad_sp_keyword_search_term_report,attributed_sales_30d,"""Stage table focused on ad sp keyword search term highlighted by fields such as geographic region, sales marketplace, reporting period.""",Attributed sales 30d
CC_I2O_DATA_STG,ad_sp_keyword_search_term_report,attributed_sales_1d_samesku,"""Stage table focused on ad sp keyword search term highlighted by fields such as geographic region, sales marketplace, reporting period.""",Attributed sales 1d samesku
CC_I2O_DATA_STG,ad_sp_keyword_search_term_report,attributed_sales_7d_samesku,"""Stage table focused on ad sp keyword search term highlighted by fields such as geographic region, sales marketplace, reporting period.""",Attributed sales 7d samesku
CC_I2O_DATA_STG,ad_sp_keyword_search_term_report,attributed_sales_14d_samesku,"""Stage table focused on ad sp keyword search term highlighted by fields such as geographic region, sales marketplace, reporting period.""",Attributed sales 14d samesku
CC_I2O_DATA_STG,ad_sp_keyword_search_term_report,attributed_sales_30d_samesku,"""Stage table focused on ad sp keyword search term highlighted by fields such as geographic region, sales marketplace, reporting period.""",Attributed sales 30d samesku
CC_I2O_DATA_STG,ad_sp_keyword_search_term_report,attributed_units_ordered_1d_samesku,"""Stage table focused on ad sp keyword search term highlighted by fields such as geographic region, sales marketplace, reporting period.""",Attributed units ordered 1d samesku
CC_I2O_DATA_STG,ad_sp_keyword_search_term_report,attributed_units_ordered_7d_samesku,"""Stage table focused on ad sp keyword search term highlighted by fields such as geographic region, sales marketplace, reporting period.""",Attributed units ordered 7d samesku
CC_I2O_DATA_STG,ad_sp_keyword_search_term_report,attributed_units_ordered_14d_samesku,"""Stage table focused on ad sp keyword search term highlighted by fields such as geographic region, sales marketplace, reporting period.""",Attributed units ordered 14d samesku
CC_I2O_DATA_STG,ad_sp_keyword_search_term_report,attributed_units_ordered_30d_samesku,"""Stage table focused on ad sp keyword search term highlighted by fields such as geographic region, sales marketplace, reporting period.""",Attributed units ordered 30d samesku
CC_I2O_DATA_STG,ad_sp_keyword_search_term_report,period,"""Stage table focused on ad sp keyword search term highlighted by fields such as geographic region, sales marketplace, reporting period.""",Reporting period
CC_I2O_DATA_STG,ad_sp_keyword_search_term_report,scrape_date,"""Stage table focused on ad sp keyword search term highlighted by fields such as geographic region, sales marketplace, reporting period.""",Scrape date
CC_I2O_DATA_STG,ad_sp_keyword_search_term_report,reporting_range,"""Stage table focused on ad sp keyword search term highlighted by fields such as geographic region, sales marketplace, reporting period.""",Reporting range
CC_I2O_DATA_STG,ad_sp_keyword_search_term_report,region,"""Stage table focused on ad sp keyword search term highlighted by fields such as geographic region, sales marketplace, reporting period.""",Geographic region
CC_I2O_DATA_STG,ad_sp_keyword_search_term_report,marketplace,"""Stage table focused on ad sp keyword search term highlighted by fields such as geographic region, sales marketplace, reporting period.""",Sales marketplace
CC_I2O_DATA_STG,ad_sp_keyword_search_term_report,account,"""Stage table focused on ad sp keyword search term highlighted by fields such as geographic region, sales marketplace, reporting period.""",Account
CC_I2O_DATA_STG,ad_sp_keyword_search_term_report,source_system_id,"""Stage table focused on ad sp keyword search term highlighted by fields such as geographic region, sales marketplace, reporting period.""",Unique identifier for source system
CC_I2O_DATA_STG,ad_sp_keyword_search_term_report,load_id,"""Stage table focused on ad sp keyword search term highlighted by fields such as geographic region, sales marketplace, reporting period.""",Unique identifier for load
CC_I2O_DATA_STG,ad_sp_productad_master,ad_id,"""Stage table covering master reference focused on ad sp productad highlighted by fields such as amazon asin identifier, geographic region, sales marketplace.""",Unique identifier for ad
CC_I2O_DATA_STG,ad_sp_productad_master,adgroup_id,"""Stage table covering master reference focused on ad sp productad highlighted by fields such as amazon asin identifier, geographic region, sales marketplace.""",Unique identifier for adgroup
CC_I2O_DATA_STG,ad_sp_productad_master,campaign_id,"""Stage table covering master reference focused on ad sp productad highlighted by fields such as amazon asin identifier, geographic region, sales marketplace.""",Unique identifier for campaign
CC_I2O_DATA_STG,ad_sp_productad_master,asin,"""Stage table covering master reference focused on ad sp productad highlighted by fields such as amazon asin identifier, geographic region, sales marketplace.""",Amazon ASIN identifier
CC_I2O_DATA_STG,ad_sp_productad_master,state,"""Stage table covering master reference focused on ad sp productad highlighted by fields such as amazon asin identifier, geographic region, sales marketplace.""",State or province
CC_I2O_DATA_STG,ad_sp_productad_master,serving_status,"""Stage table covering master reference focused on ad sp productad highlighted by fields such as amazon asin identifier, geographic region, sales marketplace.""",Serving status indicator
CC_I2O_DATA_STG,ad_sp_productad_master,creation_date,"""Stage table covering master reference focused on ad sp productad highlighted by fields such as amazon asin identifier, geographic region, sales marketplace.""",Creation date
CC_I2O_DATA_STG,ad_sp_productad_master,last_updated_date,"""Stage table covering master reference focused on ad sp productad highlighted by fields such as amazon asin identifier, geographic region, sales marketplace.""",Last updated date
CC_I2O_DATA_STG,ad_sp_productad_master,serving_status_details,"""Stage table covering master reference focused on ad sp productad highlighted by fields such as amazon asin identifier, geographic region, sales marketplace.""",Serving status details
CC_I2O_DATA_STG,ad_sp_productad_master,profile_id,"""Stage table covering master reference focused on ad sp productad highlighted by fields such as amazon asin identifier, geographic region, sales marketplace.""",Unique identifier for profile
CC_I2O_DATA_STG,ad_sp_productad_master,profile_name,"""Stage table covering master reference focused on ad sp productad highlighted by fields such as amazon asin identifier, geographic region, sales marketplace.""",Profile name
CC_I2O_DATA_STG,ad_sp_productad_master,region,"""Stage table covering master reference focused on ad sp productad highlighted by fields such as amazon asin identifier, geographic region, sales marketplace.""",Geographic region
CC_I2O_DATA_STG,ad_sp_productad_master,scrape_date,"""Stage table covering master reference focused on ad sp productad highlighted by fields such as amazon asin identifier, geographic region, sales marketplace.""",Scrape date
CC_I2O_DATA_STG,ad_sp_productad_master,reporting_range,"""Stage table covering master reference focused on ad sp productad highlighted by fields such as amazon asin identifier, geographic region, sales marketplace.""",Reporting range
CC_I2O_DATA_STG,ad_sp_productad_master,marketplace,"""Stage table covering master reference focused on ad sp productad highlighted by fields such as amazon asin identifier, geographic region, sales marketplace.""",Sales marketplace
CC_I2O_DATA_STG,ad_sp_productad_master,account,"""Stage table covering master reference focused on ad sp productad highlighted by fields such as amazon asin identifier, geographic region, sales marketplace.""",Account
CC_I2O_DATA_STG,ad_sp_productad_master,source_system_id,"""Stage table covering master reference focused on ad sp productad highlighted by fields such as amazon asin identifier, geographic region, sales marketplace.""",Unique identifier for source system
CC_I2O_DATA_STG,ad_sp_productad_master,load_id,"""Stage table covering master reference focused on ad sp productad highlighted by fields such as amazon asin identifier, geographic region, sales marketplace.""",Unique identifier for load
CC_I2O_DATA_STG,ad_sp_productad_report,profile_id,"""Stage table focused on ad sp productad highlighted by fields such as amazon asin identifier, geographic region, sales marketplace.""",Unique identifier for profile
CC_I2O_DATA_STG,ad_sp_productad_report,profile_name,"""Stage table focused on ad sp productad highlighted by fields such as amazon asin identifier, geographic region, sales marketplace.""",Profile name
CC_I2O_DATA_STG,ad_sp_productad_report,adgroup_id,"""Stage table focused on ad sp productad highlighted by fields such as amazon asin identifier, geographic region, sales marketplace.""",Unique identifier for adgroup
CC_I2O_DATA_STG,ad_sp_productad_report,ad_id,"""Stage table focused on ad sp productad highlighted by fields such as amazon asin identifier, geographic region, sales marketplace.""",Unique identifier for ad
CC_I2O_DATA_STG,ad_sp_productad_report,adgroup_name,"""Stage table focused on ad sp productad highlighted by fields such as amazon asin identifier, geographic region, sales marketplace.""",Adgroup name
CC_I2O_DATA_STG,ad_sp_productad_report,campaign_id,"""Stage table focused on ad sp productad highlighted by fields such as amazon asin identifier, geographic region, sales marketplace.""",Unique identifier for campaign
CC_I2O_DATA_STG,ad_sp_productad_report,campaign_name,"""Stage table focused on ad sp productad highlighted by fields such as amazon asin identifier, geographic region, sales marketplace.""",Campaign name
CC_I2O_DATA_STG,ad_sp_productad_report,asin,"""Stage table focused on ad sp productad highlighted by fields such as amazon asin identifier, geographic region, sales marketplace.""",Amazon ASIN identifier
CC_I2O_DATA_STG,ad_sp_productad_report,currency,"""Stage table focused on ad sp productad highlighted by fields such as amazon asin identifier, geographic region, sales marketplace.""",Currency
CC_I2O_DATA_STG,ad_sp_productad_report,impressions,"""Stage table focused on ad sp productad highlighted by fields such as amazon asin identifier, geographic region, sales marketplace.""",Impressions metric
CC_I2O_DATA_STG,ad_sp_productad_report,clicks,"""Stage table focused on ad sp productad highlighted by fields such as amazon asin identifier, geographic region, sales marketplace.""",Clicks metric
CC_I2O_DATA_STG,ad_sp_productad_report,cost,"""Stage table focused on ad sp productad highlighted by fields such as amazon asin identifier, geographic region, sales marketplace.""",Metric amount metric
CC_I2O_DATA_STG,ad_sp_productad_report,attributed_units_ordered_1d_samesku,"""Stage table focused on ad sp productad highlighted by fields such as amazon asin identifier, geographic region, sales marketplace.""",Attributed units ordered 1d samesku
CC_I2O_DATA_STG,ad_sp_productad_report,attributed_units_ordered_7d_samesku,"""Stage table focused on ad sp productad highlighted by fields such as amazon asin identifier, geographic region, sales marketplace.""",Attributed units ordered 7d samesku
CC_I2O_DATA_STG,ad_sp_productad_report,attributed_units_ordered_14d_samesku,"""Stage table focused on ad sp productad highlighted by fields such as amazon asin identifier, geographic region, sales marketplace.""",Attributed units ordered 14d samesku
CC_I2O_DATA_STG,ad_sp_productad_report,attributed_units_ordered_30d_samesku,"""Stage table focused on ad sp productad highlighted by fields such as amazon asin identifier, geographic region, sales marketplace.""",Attributed units ordered 30d samesku
CC_I2O_DATA_STG,ad_sp_productad_report,attributed_sales_1d,"""Stage table focused on ad sp productad highlighted by fields such as amazon asin identifier, geographic region, sales marketplace.""",Attributed sales 1d
CC_I2O_DATA_STG,ad_sp_productad_report,attributed_sales_7d,"""Stage table focused on ad sp productad highlighted by fields such as amazon asin identifier, geographic region, sales marketplace.""",Attributed sales 7d
CC_I2O_DATA_STG,ad_sp_productad_report,attributed_sales_14d,"""Stage table focused on ad sp productad highlighted by fields such as amazon asin identifier, geographic region, sales marketplace.""",Attributed sales 14d
CC_I2O_DATA_STG,ad_sp_productad_report,attributed_sales_30d,"""Stage table focused on ad sp productad highlighted by fields such as amazon asin identifier, geographic region, sales marketplace.""",Attributed sales 30d
CC_I2O_DATA_STG,ad_sp_productad_report,attributed_conversions_1d,"""Stage table focused on ad sp productad highlighted by fields such as amazon asin identifier, geographic region, sales marketplace.""",Attributed conversions 1d
CC_I2O_DATA_STG,ad_sp_productad_report,attributed_conversions_7d,"""Stage table focused on ad sp productad highlighted by fields such as amazon asin identifier, geographic region, sales marketplace.""",Attributed conversions 7d
CC_I2O_DATA_STG,ad_sp_productad_report,attributed_conversions_14d,"""Stage table focused on ad sp productad highlighted by fields such as amazon asin identifier, geographic region, sales marketplace.""",Attributed conversions 14d
CC_I2O_DATA_STG,ad_sp_productad_report,attributed_conversions_30d,"""Stage table focused on ad sp productad highlighted by fields such as amazon asin identifier, geographic region, sales marketplace.""",Attributed conversions 30d
CC_I2O_DATA_STG,ad_sp_productad_report,attributed_conversions_1d_samesku,"""Stage table focused on ad sp productad highlighted by fields such as amazon asin identifier, geographic region, sales marketplace.""",Attributed conversions 1d samesku
CC_I2O_DATA_STG,ad_sp_productad_report,attributed_conversions_7d_samesku,"""Stage table focused on ad sp productad highlighted by fields such as amazon asin identifier, geographic region, sales marketplace.""",Attributed conversions 7d samesku
CC_I2O_DATA_STG,ad_sp_productad_report,attributed_conversions_14d_samesku,"""Stage table focused on ad sp productad highlighted by fields such as amazon asin identifier, geographic region, sales marketplace.""",Attributed conversions 14d samesku
CC_I2O_DATA_STG,ad_sp_productad_report,attributed_conversions_30d_samesku,"""Stage table focused on ad sp productad highlighted by fields such as amazon asin identifier, geographic region, sales marketplace.""",Attributed conversions 30d samesku
CC_I2O_DATA_STG,ad_sp_productad_report,attributed_sales_1d_samesku,"""Stage table focused on ad sp productad highlighted by fields such as amazon asin identifier, geographic region, sales marketplace.""",Attributed sales 1d samesku
CC_I2O_DATA_STG,ad_sp_productad_report,attributed_sales_7d_samesku,"""Stage table focused on ad sp productad highlighted by fields such as amazon asin identifier, geographic region, sales marketplace.""",Attributed sales 7d samesku
